DATE,COMNAM,TICKER,PERMNO
2020-10-01,MISSION PRODUCE INC,AVO,19946
2021-07-02,AVEPOINT INC,AVPT,19064
2018-06-21,AVROBIO INC,AVRO,17871
2001-08-24,AVNET INC,AVT,27684
2021-06-30,AEROVATE THERAPEUTICS INC,AVTE,21518
2021-08-26,AVALO THERAPEUTICS INC,AVTX,15833
2015-10-28,ANAVEX LIFE SCIENCES CORP,AVXL,15776
2006-07-12,ALLIED WORLD ASSUR CO HLDGS LTD,AWH,91393
2010-12-01,ALLIED WORLD ASSUR CO HLDGS AG,AWH,91393
2020-06-12,ASPIRA WOMENS HEALTH INC,AWH,88620
1991-09-10,ALLIED WASTE INDUSTRIES INC,AWIN,76887
2002-05-30,ARCH WIRELESS INC,AWIN,89385
1996-08-09,AWARE INC,AWRE,83844
2012-12-26,ACCELERATE DIAGNOSTICS INC,AXDX,84184
2013-08-09,AXOGEN INC,AXGN,10966
2018-10-31,AXONICS MODULATION TECHS INC,AXNX,18190
2021-04-12,AXONICS INC,AXNX,18190
2015-06-11,AXOVANT SCIENCES LTD,AXON,15486
2021-01-26,AXON ENTERPRISE INC,AXON,89031
2015-11-19,AXSOME THERAPEUTICS INC,AXSM,15831
1998-05-21,AMERICAN XTAL TECHNOLOGY INC,AXTI,86051
2000-08-22,A X T INC,AXTI,86051
2017-11-14,ATLANTICA YIELD PLC,AY,14687
2020-05-20,ATLANTICA SUSTAINABLE INFRA PLC,AY,14687
2020-05-29,AYRO INC,AYRO,90640
2017-10-20,AYTU BIOSCIENCE INC,AYTU,16974
2021-03-22,AYTU BIOPHARMA INC,AYTU,16974
2000-11-03,ALLIANZ AKTIENGESELLSCHAFT,AZ,88815
2006-10-16,ALLIANZ S E,AZ,88815
2022-01-05,A2Z SMART TECHNOLOGIES CORP,AZ,22629
1999-04-06,ASTRAZENECA PLC,AZN,79363
1994-10-26,ASPEN TECHNOLOGY INC,AZPN,80957
2022-05-17,ASPEN TECHNOLOGY INC NEW,AZPN,23063
2021-12-01,AZENTA INC,AZTA,81241
1992-01-14,CLINICORP INC,BACK,77260
2022-08-08,I M A C HOLDINGS INC,BACK,18405
2021-11-30,BAYFIRST FINANCIAL CORP,BAFN,22280
2017-11-10,BANDWIDTH INC,BAND,17106
1993-04-01,BANCFIRST CORP,BANF,79072
2000-10-30,BANNER CORP,BANR,82575
2013-11-07,STONECASTLE FINANCIAL CORP,BANX,14302
2022-02-25,ARROWMARK FINANCIAL CORP,BANX,14302
2021-02-08,BAOSHENG MEDIA GROUP HLDGS LTD,BAOS,20573
2021-07-22,COUCHBASE INC,BASE,21701
2016-04-18,LIBERTY MEDIA CORP 3RD NEW,BATRA,15996
2016-04-18,LIBERTY MEDIA CORP 3RD NEW,BATRK,15997
1990-06-13,BUSINESS BANCORP,BBCP,76312
2018-12-07,CONCRETE PUMPING HOLDINGS INC,BBCP,16895
2000-02-11,BEASLEY BROADCAST GROUP INC,BBGI,87589
2019-06-27,BRIDGEBIO PHARMA INC,BBIO,18770
2021-10-13,BONE BIOLOGICS CORP,BBLG,22185
1993-06-11,BARRETT BUSINESS SERVICES INC,BBSI,79249
2020-12-16,BIOATLA INC,BCAB,20280
2022-05-31,B Y N D CANNASOFT ENTER INC,BCAN,23102
2005-12-14,B C B BANCORP INC,BCBP,91015
2019-08-02,BIOCARDIA INC,BCDA,18894
2019-06-20,ATRECA INC,BCEL,18774
2014-09-30,BRAINSTORM CELL THERAPEUTICS INC,BCLI,14925
2018-05-04,BAYCOM CORP,BCML,17800
2012-02-17,BRIGHTCOVE INC,BCOV,13260
2019-01-09,1895 BANCORP OF WISCONSIN INC,BCOW,18356
2021-07-15,1895 BANCORP OF WI INC NEW,BCOW,18356
2006-12-22,BALCHEM CORP,BCPC,10318
1994-03-04,BIOCRYST PHARMACEUTICALS INC,BCRX,80306
2021-12-31,BLOCKCHAIN COIN ACQ CORP I,BCSA,22529
2021-02-24,BRIACELL THERAPEUTICS CORP,BCTX,20575
2019-05-23,BICYCLE THERAPEUTICS PLC,BCYC,18647
2020-10-28,BIODESIX INC,BDSX,19948
2020-01-30,BLACK DIAMOND THERAPEUTICS INC,BDTX,19176
2011-10-04,BEAM INC,BEAM,10225
2020-02-06,BEAM THERAPEUTICS INC,BEAM,19228
2008-03-19,CARDIONET INC,BEAT,92587
2013-08-01,BIOTELEMETRY INC,BEAT,92587
2021-11-11,HEARTBEAM INC,BEAT,22281
2004-09-23,BEACON ROOFING SUPPLY INC,BECN,90353
2020-09-15,BEAM GLOBAL,BEEM,18553
1998-07-10,BEL FUSE INC,BELFA,17444
1998-07-10,BEL FUSE INC,BELFB,86242
2015-08-05,AMPLIFY SNACK BRANDS INC,BETR,15599
1994-03-21,FLORIDA GAMING CORP,BETS,49286
1992-09-18,BLACKROCK CA INS MUN 2008 TM TR,BFC,77905
2018-10-24,BANK FIRST NATIONAL CORP,BFC,18191
2019-07-02,BANK FIRST CORP,BFC,18191
2020-12-17,BURGERFI INTERNATIONAL INC,BFI,17369
2005-06-24,BANKFINACIAL CORP,BFIN,90718
2021-10-29,BIOFRONTERA INC,BFRI,22186
2018-04-09,BUSINESS FIRST BANCSHARES INC,BFST,17679
1999-07-06,GENERAL CABLE CORP DEL NEW,BGC,84776
2002-06-25,BIG 5 SPORTING GOODS CORP,BGFV,89413
2016-02-03,BEIGENE LTD,BGNE,15936
2022-05-17,BRIGHT GREEN CORP,BGXX,23065
2015-03-10,BARINGTON HILCO ACQUISITION CORP,BHAC,15266
2021-11-26,CRIXUS B H 3 ACQUISITION CO,BHAC,22282
2019-07-26,BLUE HAT INTERACTIVE ENTMT TECH,BHAT,18831
2017-08-07,BRIGHTHOUSE FINANCIAL INC,BHF,16816
2022-09-01,BIOAFFINITY TECHNOLOGIES INC,BIAF,23306
2005-08-05,BAIDU COM INC,BIDU,90857
2009-01-02,BAIDU INC,BIDU,90857
1996-05-08,BIG CITY BAGELS INC,BIGC,83481
2003-06-10,BRIDGE TECHNOLOGY INC,BIGC,88150
2020-08-05,BIGCOMMERCE HOLDINGS INC,BIGC,19575
2003-11-13,BIOGEN IDEC INC,BIIB,76841
2015-03-24,BIOGEN INC,BIIB,76841
2018-03-28,BILIBILI INC,BILI,17346
2019-02-08,N F ENERGY SAVING CORP,BIMI,12358
2020-01-07,BOQI INTERNATIONAL MEDICAL INC,BIMI,12358
2021-07-20,BIMI INTERNATIONAL MEDICAL INC,BIMI,12358
2012-05-29,BIOLASE INC,BIOL,78071
2022-05-09,BIORA THERAPEUTICS INC,BIOR,19486
1991-08-07,BIOMATRIX INC,BIOX,76776
2019-03-15,BIOCERES CROP SOLUTIONS CORP,BIOX,17381
1990-05-25,BIRD CORP,BIRD,18156
2021-11-03,ALLBIRDS INC,BIRD,22260
2021-06-21,BITFARMS LTD,BITF,21519
2020-09-18,BIOVIE INC,BIVI,19814
2021-11-10,BLUEJAY DIAGNOSTICS INC,BJDX,22284
2004-08-16,BJS RESTAURANTS INC,BJRI,84062
2007-06-27,BLACKROCK KELSO CAPITAL CORP,BKCC,92090
2015-03-09,BLACKROCK CAPITAL INVT CORP,BKCC,92090
1999-07-01,BANKNORTH GROUP INC DE,BKNG,75901
2000-05-11,BANKNORTH GROUP INC ME,BKNG,10906
2018-02-27,BOOKING HOLDINGS INC,BKNG,86783
2001-08-24,BAKER MICHAEL CORP,BKR,52484
2019-10-18,BAKER HUGHES CO,BKR,75034
2017-07-25,BIO KEY INTERNATIONAL INC,BKYI,84757
2002-01-02,BLAIR CORP,BL,34649
2016-10-28,BLACKLINE INC,BL,16381
2015-02-25,BLUE BIRD CORP,BLBD,14543
2021-11-10,BLACKBOXSTOCKS INC,BLBX,22286
2021-05-10,BLADE AIR MOBILITY INC,BLDE,19071
1999-03-31,BALLARD POWER SYSTEMS INC,BLDP,82555
2022-01-10,BLEUACACIA LTD,BLEU,22631
2014-03-26,BIOLIFE SOLUTIONS INC,BLFS,76038
2021-07-16,BLUE FOUNDRY BANCORP,BLFY,21703
2010-03-23,BRIDGELINE DIGITAL INC,BLIN,92091
2004-07-22,BLACKBAUD INC,BLKB,90276
2012-08-08,BLOOMIN BRANDS INC,BLMN,13548
2018-02-14,BLINK CHARGING CO,BLNK,17313
2011-07-25,BIOLINERX LTD,BLRX,12912
2022-04-29,BELITE BIO INC,BLTE,23010
1990-04-27,ARMANINO FOODS DISTINCTION INC,BLUE,76302
1996-03-11,FREDERICK BREWING CO,BLUE,83240
2000-07-25,BLUE MARTINI SOFTWARE,BLUE,88425
2006-04-26,BLUE HOLDINGS INC,BLUE,91170
2013-06-19,BLUEBIRD BIO INC,BLUE,13947
2000-03-23,BLAZE SOFTWARE INC,BLZE,87754
2021-11-11,BACKBLAZE INC,BLZE,22287
2021-02-11,BUMBLE INC,BMBL,20471
2021-04-16,BIOMEA FUSION INC,BMEA,21027
2004-08-06,BIOMED REALTY TRUST INC,BMR,90301
1994-09-30,BIOMERICA INC,BMRA,55862
1999-12-27,BANK OF MARIN,BMRC,87476
2007-07-02,BANK OF MARIN BANCORP,BMRC,87476
1999-07-23,BIOMARIN PHARMACEUTICAL INC,BMRN,87056
1994-12-15,AMERICAN BINGO & GAMING CORP,BNGO,81145
2018-09-21,BIONANO GENOMICS INC,BNGO,18102
2021-10-28,BANNIX ACQUISITION CORP,BNIX,22187
2021-12-16,BIONOMICS LTD,BNOX,22530
2020-06-12,BURNING ROCK BIOTECH LTD,BNR,19464
2022-05-25,BRENMILLER ENERGY LTD,BNRG,23103
2015-08-18,BENITEC BIOPHARMA LTD,BNTC,19665
2020-04-15,BENITEC BIOPHARMA INC,BNTC,15631
2019-10-10,BIONTECH SE,BNTX,19001
2022-01-24,BLUE OCEAN ACQUISITION CORP,BOCN,22632
1994-06-27,SAN FRANCISCO CO,BOF,10426
1991-09-05,B O K FINANCIAL CORP,BOKF,76892
2008-01-15,BOLT TECHNOLOGY CORP,BOLT,18650
2021-02-05,BOLT BIOTHERAPEUTICS INC,BOLT,20578
2021-06-24,BON NATURAL LIFE LTD,BON,21520
1990-08-27,EXPLOSIVE FABRICATORS INC,BOOM,33823
1994-12-02,DYNAMIC MATERIALS CORP,BOOM,33823
2016-11-14,D M C GLOBAL INC,BOOM,33823
1999-08-02,B O S BETTER ONLINE SOLNS LTD,BOSC,83486
2012-01-25,BANK OF JAMES FINL GROUP INC,BOTJ,13198
2017-11-30,BOXLIGHT CORP,BOXL,17107
2015-04-30,BLUEPRINT MEDICINES CORP,BPMC,15284
1991-01-02,BANPONCE CORP NEW,BPOP,16505
1997-05-12,POPULAR INC,BPOP,16505
2017-08-01,BANK OF PRINCETON,BPRN,16853
2014-03-10,BIO PATH HOLDINGS INC,BPTH,14536
2021-02-10,BIOPHYTIS S A,BPTS,20579
2017-10-25,BLACK RIDGE ACQUISITION CORP,BRAC,16975
2022-02-23,BROAD CAPITAL ACQUISITION CORP,BRAC,22766
2021-08-27,BRAGG GAMING GROUP INC,BRAG,21830
2020-12-23,BREEZE HOLDINGS ACQ CORP,BREZ,20282
2022-01-20,BARFRESH FOOD GROUP INC,BRFH,22634
2004-06-10,BRIDGFORD FOODS CORP,BRID,19271
2022-01-31,BURTECH ACQUISITION CORP,BRKH,22635
1998-03-25,BROOKLINE BANCORP INC,BRKL,85860
2003-07-02,BRUKER BIOSCIENCES CORP,BRKR,88504
2008-02-27,BRUKER CORP,BRKR,88504
1991-06-28,BIO REFERENCE LABORATORIES INC,BRLI,10659
2020-07-22,BRILLIANT ACQUISITION CORP,BRLI,19549
2021-09-23,BRILLIANT EARTH GROUP INC,BRLT,21916
2019-04-15,TWELVE SEAS INVESTMENT CO,BROG,17978
2019-12-23,BROOGE HOLDINGS LTD,BROG,17978
2020-04-08,BROOGE ENERGY LTD,BROG,17978
2011-04-01,BROOKFIELD RESIDENTIAL PPTYS INC,BRP,12718
2019-10-24,B R P GROUP INC,BRP,19002
2022-08-03,BRUUSH ORAL CARE INC,BRSH,23313
2021-11-05,BIORESTORATIVE THERAPIES INC,BRTX,22289
2002-01-02,BERRY PETROLEUM CO,BRY,11478
2018-07-26,BERRY PETROLEUM CORP,BRY,17956
2020-02-26,BERRY CORP,BRY,17956
2000-03-23,BREEZECOM LTD,BRZE,87755
2021-11-17,BRAZE INC,BRZE,22267
2020-01-16,BOGOTA FINANCIAL CORP,BSBK,19185
2004-06-10,BASSETT FURNITURE INDUSTRIES INC,BSET,17137
2021-11-03,BLUE STAR FOODS CORP,BSFC,22290
2018-09-21,BIOSIG TECHNOLOGIES INC,BSGM,18103
1999-06-10,BANK SIERRA PORTERVILLE CA,BSRR,87014
2001-08-10,SIERRA BANCORP,BSRR,87014
2018-09-20,BANK7 CORP,BSVN,18106
1994-12-08,BRITISH SKY BROADCASTING GR PLC,BSY,81121
2020-09-23,BENTLEY SYSTEMS INC,BSY,19818
2018-03-08,BIOXCEL THERAPEUTICS INC,BTAI,17349
2021-11-12,B T BRANDS INC,BTBD,22291
1999-03-31,B T SHIPPING LTD,BTBT,75864
2020-08-07,GOLDEN BULL LTD,BTBT,17354
2020-10-15,BIT DIGITAL INC,BTBT,17354
2021-09-14,B T C S INC,BTCS,21920
2021-08-26,BIOTRICITY INC,BTCY,21831
1999-08-02,BLACKROCK 2001 TERM TRUST INC,BTM,77875
2009-11-24,BRASIL TELECOM S A,BTM,93093
2012-02-28,OI S A,BTM,93093
2022-05-27,BIOTE CORP,BTMD,21061
2022-02-15,CHINA XIANGTAI FOOD CO LTD,BTOG,18901
2022-05-24,BIT ORIGIN LTD,BTOG,18901
2021-10-29,BETTER THERAPEUTICS INC,BTTX,20844
1998-10-01,FIRST BUSEY CORP,BUSE,86382
2021-02-11,BIOVENTUS INC,BVS,20581
2022-03-16,BLUE WORLD ACQUISITION CORP,BWAQ,22889
1995-06-21,BROCKWAY STANDARD HOLDINGS CORP,BWAY,81687
1996-03-04,B W A Y CORP,BWAY,81687
1999-10-06,BREAKAWAY SOLUTIONS INC,BWAY,87304
2019-04-17,BRAINSWAY LTD,BWAY,18547
2018-03-14,BRIDGEWATER BANCSHARES INC,BWB,17350
2009-04-09,BROADWIND ENERGY INC,BWEN,92917
2020-05-11,BROADWIND INC,BWEN,92917
2014-05-15,BANKWELL FINANCIAL GROUP INC,BWFG,14650
2021-05-07,BOWMAN CONSULTING GROUP LTD,BWMN,21271
2020-03-13,BETTERWARE DE MEXICO S A DE C V,BWMX,19309
2020-04-13,BETTERWARE DE MEXICO SAPI DE C V,BWMX,19309
2020-09-28,BETTERWARE DE MEXICO SAB DE CV,BWMX,19309
2022-08-03,BETTERWARE DE MEXICO SAPI DE CV,BWMX,19309
2022-02-18,BLUE WATER VACCINES INC,BWV,22767
1996-01-09,BROADWAY FINANCIAL CORP DEL,BYFC,82812
1998-08-25,SOFTWARE NET CORP,BYND,86193
1998-12-28,BEYOND COM CORP,BYND,86193
2019-05-02,BEYOND MEAT INC,BYND,18572
2022-04-01,BYNORDIC ACQUISITION CORP,BYNO,23011
2021-05-05,BYRNA TECHNOLOGIES INC,BYRN,21272
2017-03-09,BEYONDSPRING INC,BYSI,16626
2021-05-10,B Y T E ACQUISITION CORP,BYTS,21273
1998-09-01,BAIRNCO CORP,BZ,62797
2008-02-25,BOISE INC,BZ,92105
2021-06-11,KANZHUN LTD,BZ,21525
2021-12-06,BUZZFEED INC,BZFD,20787
2015-05-21,BAOZUN INC,BZUN,15365
1992-10-06,CAPITAL ACQUISITIONS INC,CAAS,77975
1994-09-09,CAPITAL BRANDS INC,CAAS,77975
2004-08-24,CHINA AUTOMOTIVE SYSTEMS INC,CAAS,90313
2019-10-25,CABALETTA BIO INC,CABA,19004
1997-10-07,CAMDEN NATIONAL CORP,CAC,85418
1992-06-05,CREDIT ACCEPTANCE CORP,CACC,77660
2022-12-19,CARAVELLE INTERNATIONAL GROUP,CACO,23613
2021-07-27,CANDEL THERAPEUTICS INC,CADL,21705
1992-09-18,CHEESECAKE FACTORY INC,CAKE,77902
1990-08-21,CALIFORNIA BEACH RESTAURANTS INC,CALB,76316
2020-03-20,CALIFORNIA BANCORP,CALB,19310
1995-03-10,COMMONWEALTH ALUMINUM CORP,CALC,81475
1998-05-29,CALIFORNIA COASTAL CMNITS INC,CALC,75435
1996-12-12,CAL MAINE FOODS INC,CALM,20598
2020-06-05,CALLIDITAS THERAPEUTICS A B,CALT,19467
2001-03-29,CALIFORNIA AMPLIFIER INC,CAMP,20670
2004-08-04,CALAMP CORP,CAMP,20670
2000-07-28,CAMTEK LTD,CAMT,88427
1992-10-21,CONTINENTAL CAN CO INC,CAN,37815
1999-07-28,AMERICAN NATIONAL CAN GROUP INC,CAN,87027
2019-11-21,CANAAN INC,CAN,19065
1997-11-12,CAPRIUS INC,CAPR,11122
2015-03-09,CAPRICOR THERAPEUTICS INC,CAPR,92686
1999-06-01,CARTER WALLACE INC,CAR,26374
2006-09-05,AVIS BUDGET GROUP INC,CAR,25487
1994-05-11,CARACO PHARMACEUTICAL LABS LTD,CARA,80585
2014-01-31,CARA THERAPEUTICS INC,CARA,14422
1998-04-16,CARE GROUP INC,CARE,75875
2000-06-29,CARESCIENCE INC,CARE,88328
2019-03-25,CARTER BANK & TRUST,CARE,18459
2020-11-23,CARTER BANKSHARES INC,CARE,18459
2017-10-12,CARGURUS INC,CARG,16967
2004-12-21,CAROLINA TRUST BANK,CART,90474
2016-08-16,CAROLINA TRUST BANCSHARES INC,CART,90474
1994-10-25,CARVER FEDERAL SAVINGS BANK NY,CARV,80960
1996-10-17,CARVER BANCORP INC,CARV,80960
1996-04-25,CASA OLE RESTAURANTS INC,CASA,83362
1999-05-28,MEXICAN RESTAURANTS INC,CASA,83362
2017-12-15,CASA SYSTEMS INC,CASA,17135
1990-06-21,C A SHORT INTERNATIONAL INC,CASH,17911
1993-09-20,FIRST MIDWEST FINANCIAL INC,CASH,79571
2005-01-31,META FINANCIAL GROUP INC,CASH,79571
2022-07-14,PATHWARD FINANCIAL INC,CASH,79571
2014-06-16,CASI PHARMACEUTICALS INC,CASI,83651
1996-07-01,CASS COMMERCIAL CORP,CASS,83738
2001-01-30,CASS INFORMATION SYSTEMS INC,CASS,83738
2004-06-10,CASEYS GENERAL STORES INC,CASY,21742
2017-10-18,CAMBRIDGE BANCORP,CATC,16976
1990-12-14,CATHAY BANCORP INC,CATY,76504
2003-11-05,CATHAY GENERAL BANCORP,CATY,76504
1998-04-02,COLONY BANKCORP INC,CBAN,85966
2018-11-30,C B A K ENERGY TECHNOLOGY INC,CBAT,91269
2014-06-18,CYMABAY THERAPEUTICS INC,CBAY,14691
2014-11-03,C B FINANCIAL SERVICES INC,CBFV,14943
1992-05-19,COMMUNITY BANCORP INC,CBNK,77636
2006-07-20,CHICOPEE BANCORP INC,CBNK,91397
2018-09-26,CAPITAL BANCORP INC,CBNK,18108
2021-12-31,CHAIN BRIDGE I,CBRG,22531
1999-01-04,C B R L GROUP INC,CBRL,27562
2008-12-12,CRACKER BARREL OLD COUNTRY STORE,CBRL,27562
2004-06-10,COMMERCE BANCSHARES INC,CBSH,25129
1993-08-26,CALENDAR CAPITAL INC,CCAP,76878
2020-02-03,CRESCENT CAPITAL B D C INC,CCAP,19229
1996-08-14,C C B FINANCIAL CORP,CCB,20088
2018-07-18,COASTAL FINANCIAL CORP,CCB,17957
1997-02-03,CAPITAL CITY BANK GROUP,CCBG,84516
1990-05-04,CAROM CAPITAL CORP,CCCC,90115
2020-10-02,C4 THERAPEUTICS INC,CCCC,19953
2021-08-02,C C C INTEL SOLUTIONS HLDGS INC,CCCS,19930
2015-03-27,CALAMOS DYNAMIC CONV & INCOME FD,CCD,15267
2018-11-07,COCA COLA EUROPEAN PARTNERS PLC,CCEP,16048
2021-05-10,COCA COLA EUROPACIFIC PARTNERS,CCEP,16048
1993-10-27,CHELSEA GCA REALTY INC,CCG,79778
2010-10-14,CAMPUS CREST COMMUNITIES INC,CCG,12323
2014-12-01,C S I COMPRESSCO L P,CCLP,12871
1998-10-21,C N B FINANCIAL CORP PA,CCNE,86384
2006-03-06,COGENT COMMUNICATIONS GROUP INC,CCOI,89297
2014-05-16,COGENT COMMUNICATIONS HLDS INC,CCOI,89297
2001-10-25,CROSS COUNTRY INC,CCRN,89167
2003-05-14,CROSS COUNTRY HEALTHCARE INC,CCRN,89167
1993-02-08,CHROMATICS COLOR SCI INTL INC,CCSI,78872
2021-10-08,CONSENSUS CLOUD SOLUTIONS INC,CCSI,21922
2021-12-30,CACTUS ACQUISITION CORP 1 LTD,CCTS,22532
1997-12-18,CENDANT CORP,CD,25487
2020-09-30,CHINDATA GROUP HOLDINGS LTD,CD,19819
2021-12-06,COMPASS DIGITAL ACQ CORP,CDAQ,22535
1995-12-11,CARDIOTRONICS SYSTEMS INC,CDIO,82677
2022-10-26,CARDIO DIAGNOSTICS HOLDINGS INC,CDIO,22670
2018-02-09,CARDLYTICS INC,CDLX,17315
2018-01-08,AVID BIOSERVICES INC,CDMO,12266
2014-07-17,CAREDX INC,CDNA,14797
2005-10-31,CADENCE DESIGN SYSTEMS INC,CDNS,11403
2021-12-01,CODERE ONLINE LUXEMBOURG S A,CDRO,22536
1992-03-18,COLONIAL DATA TECHNOLOGIES CORP,CDT,11221
1997-01-29,CABLE DESIGN TECHNOLOGIES CORP,CDT,79808
1996-02-09,COLONIAL DATA TECHNOLOGIES CORP,CDTX,11221
2015-04-15,CIDARA THERAPEUTICS INC,CDTX,15286
2013-06-27,C D W CORP NEW,CDW,13949
2016-04-25,CHROMADEX CORP,CDXC,16007
2010-04-22,CODEXIS INC,CDXS,93345
2005-06-20,CADIZ INC,CDZI,85570
2022-02-11,C E A INDUSTRIES INC,CEAD,22768
1990-09-10,COMMUNICATIONS & ENTERTNMT CORP,CECO,76332
1998-01-29,CAREER EDUCATION CORP,CECO,85724
2022-11-07,C E C O ENVIRONMENTAL CORP,CECO,11499
1999-05-03,CONSTELLATION ENERGY GROUP INC,CEG,24221
2022-02-02,CONSTELLATION ENERGY CORP,CEG,22623
1990-06-11,C E L COMMUNICATIONS INC,CELC,86212
2017-09-20,CELCUITY INC,CELC,16923
2010-02-10,CELSIUS HOLDINGS INC,CELH,93263
2021-07-19,CELULARITY INC,CELU,18840
2021-12-03,CREATIVE MEDICAL TECH HLDGS INC,CELZ,22537
2022-01-14,CENNTRO ELECTRIC GROUP LTD,CENN,17854
1993-07-15,CENTRAL GARDEN & PET CO,CENT,77780
2007-02-06,CENTRAL GARDEN & PET CO,CENTA,91815
1996-03-29,CENTURY ALUMINUM CO,CENX,83244
2012-02-22,CERES INC,CERE,13264
2020-10-28,CEREVEL THERAPEUTICS HLDGS INC,CERE,19547
1997-01-31,CERUS CORP,CERS,84413
2000-05-02,CERTICOM CORP,CERT,88245
2020-12-11,CERTARA INC,CERT,20195
2015-06-25,CEMTREX INC,CETX,15417
2003-12-08,CEVA INC,CEVA,89572
1995-08-02,COMMERCIAL FEDERAL CORP,CFB,86861
2019-08-15,CROSSFIRST BANKSHARES INC,CFB,18895
2005-11-15,CENTRAL FEDERAL CORP,CFBK,86526
2020-07-28,C F BANKSHARES INC,CFBK,86526
1998-01-22,C & F FINANCIAL CORP,CFFI,85725
1999-04-01,CAPITOL FEDERAL FINANCIAL,CFFN,86820
2010-12-22,CAPITOL FEDERAL FINANCIAL INC,CFFN,86820
2022-02-10,C F ACQUISITION CORP VII,CFFS,22769
2021-06-24,CONFLUENT INC,CFLT,21358
1990-06-22,C F S B BANCORP INC,CFSB,76205
2000-10-02,CITIZENS FIRST FINANCIAL CORP,CFSB,83444
2022-01-13,C F S B BANCORP INC,CFSB,22636
1998-01-20,COLUMBIA ENERGY GROUP,CG,11340
2002-02-01,LOEWS CORP,CG,89303
2012-05-03,CARLYLE GROUP L P,CG,13405
2017-06-14,TCG BDC INC,CGBD,16780
2022-04-28,CARLYLE SECURED LENDING INC,CGBD,16780
1998-09-01,CASCADE NATURAL GAS CORP,CGC,56952
2010-02-02,CAPITAL GOLD CORP,CGC,93238
2018-05-24,CANOPY GROWTH CORP,CGC,17827
2021-01-08,CULLINAN MANAGEMENT INC,CGEM,20420
2021-02-26,CULLINAN ONCOLOGY INC,CGEM,20420
1998-08-19,COLLAGEN AESTHETICS INC,CGEN,24556
2000-08-11,COMPUGEN LTD,CGEN,88507
2015-04-01,COGENTIX MEDICAL INC,CGNT,78217
2021-02-02,COGNYTE SOFTWARE LTD,CGNT,20346
2000-08-01,COGNEX CORP,CGNX,75654
1997-11-11,ATLAS AIR INC,CGO,82157
2001-02-20,ATLAS AIR WORLDWIDE HOLDINGS INC,CGO,82157
2005-10-27,CALAMOS GLOBAL TOTAL RETURN FUND,CGO,90919
2021-10-08,COGNITION THERAPEUTICS INC,CGTX,22194
2004-12-14,COMSTOCK HOMEBUILDING COS INC,CHCI,90476
2012-06-27,COMSTOCK HOLDING COMPANIES INC,CHCI,90476
1999-07-01,CITY HOLDING CO,CHCO,11442
1993-03-29,CHURCHILL DOWNS INC,CHDN,79026
2022-06-23,CHENGHE ACQUISITION CO,CHEA,23176
1993-06-30,CHEFS INTERNATIONAL INC,CHEF,22956
1996-11-25,CHEFS INTERNATIONAL INC NEW,CHEF,22956
1996-12-23,CHEFS INTERNATIONAL INC,CHEF,22956
2011-07-28,CHEFS WAREHOUSE INC,CHEF,12913
2015-03-18,CHECK CAP LTD,CHEK,15268
1991-05-02,FURRS BISHOPS INC,CHI,76633
1996-01-30,FURRS BISHOPS INC,CHI,82792
2002-06-26,CALAMOS CONV OPPORT & IN FD,CHI,89429
1995-04-28,CHESAPEAKE ENERGY CORP,CHK,78877
2021-02-10,CHESAPEAKE ENERGY CORP,CHK,20583
1999-03-03,CHECK POINT SOFTWARE TECHS LTD,CHKP,83639
2012-11-16,CHEMUNG FINANCIAL CORP,CHMG,13694
2004-11-22,CHINA NATURAL RESOURCES INC,CHNR,82162
1994-07-19,CHILGENER S A,CHR,80712
1998-04-06,GENER S A,CHR,80712
2001-12-11,CONVERIUM HOLDING A G,CHR,89249
2007-09-18,SCOR HOLDING SWITZERLAND LTD,CHR,89249
2000-02-15,CHORDIANT SOFTWARE INC,CHRD,87649
2022-07-05,CHORD ENERGY CORP,CHRD,20161
2004-06-10,CHARMING SHOPPES INC,CHRS,22753
2014-11-06,COHERUS BIOSCIENCES INC,CHRS,15059
1997-10-15,CH ROBINSON WORLDWIDE INC,CHRW,85459
1995-10-27,CHARTER POWER SYSTEMS INC,CHTR,71685
1999-11-09,CHARTER COMMUNICATIONS INC,CHTR,87378
2010-09-14,CHARTER COMMUNICATIONS INC,CHTR,12308
2016-05-18,CHARTER COMMUNICATIONS INC NEW,CHTR,12308
2012-07-24,CHUYS HOLDINGS INC,CHUY,13520
2007-06-27,CALAMOS GLOBAL DYNAMIC INCOME FD,CHW,92110
1999-08-02,PILGRIMS PRIDE CORP,CHX,87040
2002-01-02,PILGRIMS PRIDE CORP,CHX,70965
2002-01-02,PILGRIMS PRIDE CORP,CHX,87040
2020-06-04,CHAMPIONX CORP,CHX,17783
1997-02-10,CHYRON CORP,CHY,68320
2003-05-28,CALAMOS CONVERTIBLE & HI INC FD,CHY,89744
2021-08-30,CIPHER MINING INC,CIFR,20295
2015-06-02,COLLIERS INTERNATIONAL GROUP INC,CIGI,81208
1992-11-02,CINCINNATI FINANCIAL CORP,CINF,23473
2021-12-08,CINGULATE INC,CING,22538
2022-01-14,CERBERUS CYBER SENTINEL CORP,CISO,22638
2022-02-25,CARTICA ACQUISITION CORP,CITE,22770
2015-05-04,CIVISTA BANCSHARES INC,CIVB,88965
2006-11-16,CITIZENS HOLDING CO,CIZN,87269
2010-04-22,CHINA JO JO DRUGSTORES INC,CJJD,93347
2017-06-26,CHECKPOINT THERAPEUTICS INC,CKPT,16781
