DATE,COMNAM,TICKER,PERMNO
2002-12-24,PIMCO CORPORATE OPPORTUNITY FD,PTY,89635
2012-02-01,PIMCO CORPORATE & INCOME OPP FD,PTY,89635
2000-06-28,PRUDENTIAL PLC,PUK,88310
2004-05-20,ANIMAS CORP DEL,PUMP,90190
2017-03-17,PROPETRO HOLDING CORP,PUMP,16617
2001-08-24,PHILLIPS VAN HEUSEN CORP,PVH,13936
2011-07-14,P V H CORP,PVH,13936
2018-09-14,PERMIANVILLE ROYAL TRUST,PVL,13079
1998-02-12,QUANTA SERVICES INC,PWR,85792
2021-07-28,POWERSCHOOL HOLDINGS INC,PWSC,21612
1992-07-06,PRAXAIR INC,PX,77768
2021-10-21,P10 INC,PX,22145
1997-08-07,PIONEER NATURAL RESOURCES CO,PXD,75241
2002-10-29,PIMCO NY MUNICIPAL INCOME FD III,PYN,89553
2002-10-29,PIMCO CA MUNICIPAL INCOME FD III,PZC,89551
2000-01-03,QWEST COMMUNICATIONS INTL INC,Q,85032
2013-05-09,QUINTILES TRANSNATIONAL HLDGS IN,Q,13911
2016-10-03,QUINTILES IMS HOLDINGS INC,Q,13911
2022-08-08,D WAVE QUANTUM INC,QBTS,23263
2004-08-19,QUADRAMED CORP,QD,84120
2017-10-18,QUDIAN INC,QD,17019
2005-02-15,QIAGEN NV,QGEN,83686
2020-11-27,QUANTUMSCAPE CORP,QS,19599
2014-12-15,RESTAURANT BRANDS INTL INC,QSR,15113
2014-03-20,Q 2 HOLDINGS INC,QTWO,14516
1992-03-02,QUADREX CORP,QUAD,64902
2010-07-06,QUAD GRAPHICS INC,QUAD,12009
2002-01-02,RYDER SYSTEMS INC,R,27633
1995-05-26,RECKSON ASSOCIATES REALTY CORP,RA,81660
1999-06-07,RECKSON ASSOCIATES REALTY CORP,RA,86873
2002-01-02,RECKSON ASSOCIATES REALTY CORP,RA,81660
2002-01-02,RECKSON ASSOCIATES REALTY CORP,RA,86873
2004-06-10,RECKSON ASSOCIATES REALTY CORP,RA,81660
2009-10-13,RAILAMERICA INC,RA,93068
2016-12-05,BROOKFIELD REAL ASST INC FD INC,RA,16494
1990-04-11,MID AMERICA RACING STABLES INC,RACE,11461
1992-10-07,DATA RACE INC,RACE,77979
2015-10-21,FERRARI N V,RACE,15735
2016-01-04,FERRARI N V NEW,RACE,15735
1999-06-22,RAMP NETWORKS INC,RAMP,86994
2018-10-02,LIVERAMP HOLDINGS INC,RAMP,20117
1998-03-10,RITCHIE BROS AUCTIONEERS INC,RBA,85925
2001-08-24,REGAL BELOIT CORP,RBC,58771
2022-09-26,R B C BEARINGS INC,RBC,90870
2021-03-10,ROBLOX CORP,RBLX,20648
1997-08-12,COMPUTER MOTION INC,RBOT,85315
2021-09-20,VICARIOUS SURGICAL INC,RBOT,19803
2022-08-16,RUBICON TECHNOLOGIES INC,RBT,22553
1993-07-01,GRUPO RADIO CENTRO S A DE C V,RC,79436
2008-01-16,GRUPO RADIO CENTRO S A B DE C V,RC,79436
2018-10-01,READY CAPITAL CORP,RC,13787
2005-07-27,SMALL CAP PREM & DIV INC FD INC,RCC,90797
2021-12-31,R C F ACQUISITION CORP,RCFA,22506
1993-08-19,R O C COMMUNITIES INC,RCI,79556
2001-11-13,RENAL CARE GROUP INC,RCI,83162
2007-06-15,ROGERS COMMUNICATIONS INC,RCI,78405
1993-04-28,ROYAL CARIBBEAN CRUISES LTD,RCL,79145
1994-03-18,R C M STRATEGIC GLOBAL GOV FD IN,RCS,80401
2002-03-19,P I M C O STRATEGIC GLOBAL GOV F,RCS,80401
2014-03-03,P I M C O STRATEGIC INCOME FD IN,RCS,80401
2018-03-15,ARCUS BIOSCIENCES INC,RCUS,17374
1999-06-10,RADIAN GROUP INC,RDN,78038
2021-09-03,REDWIRE CORP,RDW,20399
2001-04-11,DR REDDYS LABORATORIES LTD,RDY,88957
2015-07-02,RELX PLC,RELX,81046
2021-06-18,AIHUISHOU INTERNATIONAL CO LTD,RERE,21360
2021-11-26,ATRENEW INC,RERE,21360
1995-05-16,R P C INC,RES,66683
2017-01-27,R E V GROUP INC,REVG,16560
1992-07-01,REXNORD CORP,REX,77771
1998-05-14,REXX ENVIRONMENTAL CORP,REX,58836
2005-12-23,VIREXX MEDICAL CORP,REX,91064
2010-06-10,REX AMERICAN RESOURCES CORP,REX,68830
2013-07-19,REXFORD INDUSTRIAL REALTY INC,REXR,14037
2018-10-29,RESIDEO TECHNOLOGIES INC,REZI,18142
1991-06-21,RAILROAD FINANCIAL CORP,RF,75502
2002-05-03,REGIONS FINANCIAL CORP,RF,35044
2004-07-01,REGIONS FINANCIAL CORP NEW,RF,35044
1993-09-17,COHEN & STEERS TOTAL RT RL FD IN,RFI,79646
2008-06-12,RYDEX E T F TRUST,RFL,92706
2018-03-27,RAFAEL HOLDINGS INC,RFL,17344
2020-03-27,RIVERNORTH FLEXIBLE MUNI INC FD,RFM,19300
2021-02-24,RIVERNORTH FLEX MUNI INC FD II,RFMZ,20550
1993-05-04,REINSURANCE GROUP OF AMERICA INC,RGA,79210
1998-06-05,REINSURANCE GROUP OF AMERICA INC,RGA,86134
2002-01-02,REINSURANCE GROUP OF AMERICA INC,RGA,79210
2008-09-19,REINSURANCE GROUP OF AMERICA INC,RGA,92799
2008-11-26,REINSURANCE GROUP OF AMERICA INC,RGA,79210
1990-06-20,STURM RUGER & CO INC,RGR,73219
1999-08-02,R G S ENERGY GROUP INC,RGS,24379
2003-03-27,REGIS CORP MINN,RGS,76711
2013-10-18,ROYCE GLOBAL VALUE TRUST INC,RGT,14224
1998-02-20,ROTTLUND CO,RH,78042
2012-11-02,RESTORATION HARDWARE HLDGS INC,RH,13687
2017-01-03,R H,RH,13687
2001-03-01,ROBERT HALF INTERNATIONAL INC,RHI,52230
2012-10-01,RYMAN HOSPITALITY PROPERTIES INC,RHP,85426
1993-05-28,SONAT OFFSHORE DRILLING INC,RIG,79237
1996-09-05,TRANSOCEAN OFFSHORE INC,RIG,79237
1999-12-31,TRANSOCEAN SEDCO FOREX INC,RIG,79237
2002-05-10,TRANSOCEAN INC,RIG,79237
2007-11-27,TRANSOCEAN INC NEW,RIG,79237
2008-12-19,TRANSOCEAN LTD,RIG,79237
2002-03-22,COMPANHIA VALE DO RIO DOCE,RIO,89330
2010-10-12,RIO TINTO PLC,RIO,76221
2022-08-02,RITHM CAPITAL CORP,RITM,13907
1996-05-13,RIVIERA HOLDINGS CORP,RIV,83458
2015-12-24,RIVERNORTH OPPORTUNITIES FD INC,RIV,15887
2002-01-02,RAYMOND JAMES FINANCIAL INC,RJF,69649
1996-12-31,ROCK TENN CO,RKT,80361
2020-08-06,ROCKET COMPANIES INC,RKT,19577
1995-07-27,RED LION HOTELS INC,RL,81778
1997-06-12,POLO RALPH LAUREN CORP,RL,85072
2011-08-16,RALPH LAUREN CORP,RL,85072
2001-08-24,R L I CORP,RLI,65294
2011-05-11,R L J LODGING TRUST,RLJ,12756
2022-02-24,COHEN & STEERS RE ES OPP & IN FD,RLTY,22834
2021-01-22,R L X TECHNOLOGY INC,RLX,20389
2012-03-28,REGIONAL MANAGEMENT CORP,RM,13302
2013-10-02,RE MAX HOLDINGS INC,RMAX,14221
1999-09-30,RESMED INC,RMD,81736
1992-12-18,ROTONICS MANUFACTURING INC,RMI,35203
2018-10-26,RIVERNORTH OPPORTUN MUNI INC FD,RMI,18179
2007-11-07,RYDEX E T F TRUST,RMM,92416
2019-07-26,RIVERNORTH MNGD DUR MUNI INC FD,RMM,18811
2022-02-11,RIVERNORTH MAN DUR MUN INC FD II,RMMZ,22858
2003-12-01,ROYCE MICRO CAP TRUST INC,RMT,80008
2013-09-27,RINGCENTRAL INC,RNG,14136
2017-08-11,RANGER ENERGY SERVICES INC,RNGR,16866
2003-06-25,COHEN & STEERS REIT & PFD INC FD,RNP,91626
2019-02-08,COHEN & STEERS REIT & PFD & INC,RNP,91626
1996-07-24,RENAISSANCERE HOLDINGS LTD,RNR,83728
2005-05-02,RENASANT CORP,RNST,77526
2000-04-18,ROGERS CORP,ROG,35991
1996-12-16,ROCKWELL INTERNATIONAL CORP NEW,ROK,84381
2002-02-26,ROCKWELL AUTOMATION INC,ROK,84381
2002-01-02,ROLLINS INC,ROL,36003
1991-04-26,ROSS SYSTEMS INC,ROSS,76627
2001-04-27,ROSS SYSTEMS INC NEW,ROSS,76627
2001-05-25,ROSS SYSTEMS INC,ROSS,76627
2021-05-03,ROSS ACQUISITION CORP II,ROSS,21255
1998-06-09,R P M INC OH,RPM,65307
2002-10-15,R P M INTERNATIONAL INC,RPM,65307
1996-05-13,RAMCO GERSHENSON PROPERTIES TR,RPT,75416
2018-11-13,R P T REALTY,RPT,75416
2002-02-26,COHEN & STEERS QLTY INCOME RLTY,RQI,89298
2021-12-27,RIGEL RESOURCE ACQ CORP,RRAC,22507
1998-08-26,RANGE RESOURCES CORP,RRC,50017
2021-10-05,REGAL REXNORD CORP,RRX,58771
1994-09-16,RELIANCE STEEL & ALUMINUM CO,RS,80864
2004-03-19,R M K STRATEGIC INCOME FUND INC,RSF,90075
2019-06-12,RIVERNORTH MARKETPLACE LEND CORP,RSF,18765
2020-04-15,RIVERNORTH SPECIALTY FIN CORP,RSF,18765
2022-12-07,RIVERNORTH CAP & INCOME FUND INC,RSF,18765
1998-07-01,REPUBLIC SERVICES INC,RSG,86228
2020-12-30,RUSH STREET INTERACTIVE INC,RSI,19333
2021-07-29,RISKIFIED LTD,RSKD,21693
2022-10-12,RENTOKIL INITIAL PLC,RTO,23486
2000-07-10,RATEXCHANGE CORP,RTX,88409
2020-04-03,RAYTHEON TECHNOLOGIES CORP,RTX,17830
2019-06-07,REVOLVE GROUP INC,RVLV,18725
2001-08-24,ROYCE VALUE TRUST INC,RVT,71079
1998-01-28,REDWOOD TRUST INC,RWT,82213
2022-11-01,R X O INC,RXO,23433
1995-10-16,ROYAL BANK CANADA MONTREAL QUE,RY,82654
2014-06-30,RAYONIER ADVANCED MATERIALS INC,RYAM,14682
2004-06-07,RYANS RESTAURANT GROUP INC,RYAN,68049
2021-07-22,RYAN SPECIALTY GROUP HLDGS INC,RYAN,21605
2022-06-07,RYAN SPECIALTY HOLDINGS INC,RYAN,21605
2006-01-03,RYERSON INC,RYI,12458
2014-08-08,RYERSON HOLDING CORP,RYI,14855
1994-03-02,RAYONIER INC NEW,RYN,80210
2002-01-02,SEARS ROEBUCK & CO,S,14322
2005-08-15,SPRINT NEXTEL CORP,S,39087
2013-07-12,SPRINT CORP NEW,S,14040
2021-06-30,SENTINELONE INC,S,21415
2001-08-24,STAGE II APPAREL CORP,SA,75244
2004-04-20,SEABRIDGE GOLD INC,SA,90118
1991-10-15,SAFTEYTEK CORP,SAFE,11138
1996-08-12,INVIVO CORP,SAFE,11138
2017-06-22,SAFETY INCOME & GROWTH INC,SAFE,16770
2019-02-25,SAFEHOLD INC,SAFE,16770
1997-11-12,SONIC AUTOMOTIVE INC,SAH,85627
2013-09-30,SCIENCE APPLICATIONS INTL CORP,SAIC,14141
1995-11-21,BOSTON BEER INC,SAM,82634
1993-02-04,SAN CARLOS MILLING INC,SAN,36185
1997-01-13,BANCO DE SANTIAGO,SAN,84386
1997-08-19,BANCO SANTIAGO,SAN,84386
2002-08-02,BANCO SANTANDER CHILE NEW,SAN,84386
2012-06-14,BANCO SANTANDER S A,SAN,75152
1992-06-16,SANDATA INC,SAND,10160
2001-11-30,SANDATA TECHNOLOGIES,SAND,10160
2012-08-20,SANDSTORM GOLD LTD,SAND,13545
1993-09-15,SABA PETROLEUM CO,SAP,79648
1998-08-03,S A P AG,SAP,89382
2014-07-08,S A P SE,SAP,89382
2010-08-03,SARATOGA INVESTMENT CORP,SAR,91858
1996-06-18,ASIA SATELLITE TELECOM HLDGS LTD,SAT,83587
2011-05-26,SPIRIT AIRLINES INC,SAVE,12796
2001-05-15,SATYAM COMPUTER SERVICES LTD,SAY,88995
1996-08-01,SALOMON INC,SB,27596
2008-05-29,SAFE BULKERS INC,SB,92679
1999-02-01,SMITHKLINE BEECHAM PLC,SBH,75648
2006-11-17,SALLY BEAUTY HOLDINGS INC,SBH,91683
1992-02-28,SMITH BARNEY INTER MUNI FD INC,SBI,77377
2000-12-28,INTERMEDIATE MUNI FUND INC,SBI,77377
2006-10-09,WESTERN ASSET INTERMED MUNI FD,SBI,77377
2017-05-05,SILVERBOW RESOURCES INC,SBOW,66739
1999-09-01,SABINE ROYALTY TR,SBR,64805
2002-05-10,COMPANHIA DE SANEAMENTO BASICO,SBS,89403
2020-02-24,SIBANYE STILLWATER LTD,SBSW,13783
1997-05-29,SMITH CORONA CORP,SCCO,84829
2010-02-17,SOUTHERN COPPER CORP,SCCO,82800
2004-02-25,SALOMON BROTHERS CAP & INC FD,SCD,90050
2006-10-09,L M P CAPITAL & INCOME FUND INC,SCD,90050
2005-12-20,SCHWAB CHARLES CORP NEW,SCHW,75186
1997-04-02,S C I SYSTEMS INC,SCI,68161
2004-08-27,SERVICE CORP INTERNATIONAL,SCI,51625
1996-03-14,STEPAN CO,SCL,36898
1998-10-05,SWISSCOM,SCM,86376
2012-11-08,STELLUS CAPITAL INVESTMENT CORP,SCM,13692
1998-02-18,STEELCASE INC,SCS,85796
2002-01-02,STARRETT L S CO,SCX,18438
1993-09-22,SPHERE DRAKE HOLDINGS LTD,SD,79664
2007-11-06,SANDRIDGE ENERGY INC,SD,92421
2016-10-04,SANDRIDGE ENERGY INC,SD,16448
2020-11-25,P G I M SHORT DUR HGH YLD OPP FD,SDHY,20099
2010-04-15,SEADRILL LTD,SDRL,93338
2018-07-03,SEADRILL LTD NEW,SDRL,93338
2022-10-14,SEADRILL LTD 2021,SDRL,93338
1996-03-08,STERLING COMMERCE INC,SE,83229
2000-07-07,7 ELEVEN INC,SE,77015
2007-01-03,SPECTRA ENERGY CORP,SE,91650
2017-10-20,SEA LTD,SE,17023
1993-11-30,SCIENCE ACCESSORIES CORP,SEAS,10888
2013-04-19,SEAWORLD ENTERTAINMENT INC,SEAS,13860
2021-12-20,S D L C EDGE ACQUISITION CORP,SEDA,22508
1998-04-08,SEALED AIR CORP NEW,SEE,85926
1991-12-20,SEMICONDUCTOR PACKAGING MTLS INC,SEM,77159
1997-07-28,GENERAL SEMICONDUCTOR INC,SEM,85256
2002-08-28,SELECT MEDICAL CORP,SEM,88972
2009-09-25,SELECT MEDICAL HOLDINGS CORP,SEM,93035
2021-03-25,SEMRUSH HOLDINGS INC,SEMR,20727
1992-07-15,SUNRISE ENERGY SERVICES INC,SES,77812
1998-11-25,STAV ELECTRICAL SYSTEMS LTD,SES,86417
2017-12-04,SYNTHESIS ENERGY SYSTEMS INC,SES,92453
2022-02-04,S E S A I CORP,SES,20751
2002-01-02,STIFEL FINANCIAL CORP,SF,72996
1995-05-01,STANDARD FEDERAL BANCORP INC,SFB,72688
2014-05-14,SERVISFIRST BANCSHARES INC,SFBS,14670
1994-10-24,SANTA FE PAC PIPELINE PRTNRS LP,SFL,87130
2004-06-17,SHIP FINANCE INTERNATIONAL LTD,SFL,90219
2019-11-08,S F L CORP LTD,SFL,90219
1992-01-03,GOLDWYN SAMUEL CO,SG,77192
1996-08-28,SCIENTIFIC GAMES HOLDINGS CORP,SG,79526
2018-11-06,SIRIUS INTL INSURANCE GROUP LTD,SG,18260
2021-11-18,SWEETGREEN INC,SG,22268
2022-01-28,SUPER GROUP SGHC LTD,SGHC,22756
1998-05-29,STAR GAS PARTNERS LP,SGU,82743
2017-10-26,STAR GROUP LP,SGU,82743
2015-01-30,SHAKE SHACK INC,SHAK,15167
2022-02-07,SPREE ACQ CORP 1 LTD,SHAP,22878
2002-05-03,SHELDAHL CO,SHEL,70288
2022-01-31,SHELL PLC,SHEL,90794
1993-07-02,SUN HEALTHCARE GROUP INC,SHG,79438
2003-09-16,SHINHAN FINANCIAL GROUP CO LTD,SHG,89854
1998-06-16,SHOWPOWER INC,SHO,86137
2004-10-21,SUNSTONE HOTEL INVESTORS INC NEW,SHO,90394
2004-10-26,SHOPPING COM LTD,SHOP,90420
2015-05-21,SHOPIFY INC,SHOP,15358
2002-01-02,SHERWIN WILLIAMS CO,SHW,36468
1997-11-14,COMPANHIA SIDERURGICA NACIONAL,SID,85602
1996-01-02,SIGCORP INC,SIG,24299
2004-11-16,SIGNET GROUP PLC,SIG,19662
2008-09-11,SIGNET JEWELERS LTD,SIG,12076
2002-01-02,SMITH INTERNATIONAL INC,SII,45794
2020-06-29,SPROTT INC,SII,19453
2018-10-12,SITE CENTERS CORP,SITC,78927
1991-09-04,SITE BASED MEDIA INC,SITE,76987
1994-03-08,SITE HOLDINGS INC,SITE,76987
1999-09-03,SPECTRASITE HOLDINGS INC,SITE,87252
2016-05-12,SITEONE LANDSCAPE SUPPLY INC,SITE,16082
2006-06-05,SIX FLAGS INC,SIX,76209
2010-06-21,SIX FLAGS ENTERTAINMENT CORP,SIX,93423
1991-08-28,SMUCKER J M CO,SJM,42585
1991-09-19,SMUCKER J M CO,SJM,77058
2000-08-29,SMUCKER J M CO,SJM,42585
2001-08-24,SAN JUAN BASIN RTY TR,SJT,62391
2002-01-02,S J W CORP,SJW,54199
2016-11-16,S J W GROUP,SJW,54199
2000-07-26,SPINNAKER EXPLORATION CO,SKE,87254
2021-11-01,SKEENA RESOURCES LTD,SKE,22399
2000-02-01,SKILLSOFT CORP,SKIL,87630
2002-09-09,SMARTFORCE PUB LTD CO,SKIL,81547
2002-11-20,SKILLSOFT PUB LTD CO,SKIL,81547
2021-06-14,SKILLSOFT CORP,SKIL,21416
2020-12-17,SKILLZ INC,SKLZ,19338
1996-06-27,KOREA MOBILE TELECOMM CORP,SKM,83604
1997-04-03,S K TELECOM CO LTD,SKM,83604
1993-05-28,TANGER FACTORY OUTLET CENTERS IN,SKT,79238
1999-06-09,SKECHERS U S A INC,SKX,86949
1999-02-01,SKYLINE CORP,SKY,38850
2018-06-04,SKYLINE CHAMPION CORP,SKY,38850
2001-08-24,SCHLUMBERGER LTD,SLB,14277
2012-02-01,U S SILICA HOLDINGS INC,SLCA,13253
1996-08-07,SELFCARE INC,SLF,83830
2000-05-15,INVERNESS MEDICAL TECHNOLOGY INC,SLF,83830
2002-11-14,SUN LIFE FINL SVCS CDA INC,SLF,87666
2003-07-02,SUN LIFE FINANCIAL INC,SLF,87666
1997-08-15,S L GREEN REALTY CORP,SLG,85265
1997-02-14,SILGAN HOLDINGS INC,SLGN,84563
2020-05-21,SELECTQUOTE INC,SLQT,19357
2021-10-01,SYLVAMO CORP,SLVM,21903
1997-07-14,SULZER MEDICA LTD,SM,85250
2002-11-20,ST MARY LAND & EXPLORATION CO,SM,78170
2010-06-02,S M ENERGY CO,SM,78170
2018-04-27,SMARTSHEET INC,SMAR,17701
2015-12-21,SMARTFINANCIAL INC,SMBK,15906
2010-11-01,SUMITOMO MITSUI FINANCIAL GP INC,SMFG,12385
1995-12-29,SCOTTS CO,SMG,77300
2005-03-21,SCOTTS MIRACLE GRO CO,SMG,77300
2017-06-02,SEACOR MARINE HOLDINGS INC,SMHI,16737
2012-09-28,SUMMIT MIDSTREAM PARTNERS LP,SMLP,13583
2002-01-02,STANDARD MOTOR PRODUCTS INC,SMP,39220
2022-05-03,NUSCALE POWER CORP,SMR,20325
1992-04-22,STEIN MART INC,SMRT,77530
2021-08-25,SMARTRENT INC,SMRT,20599
2021-05-12,SIMILARWEB LTD,SMWB,21261
1993-10-01,SUN COAST PLASTICS INC,SN,73438
1994-03-04,SUN COAST INDUSTRIES INC,SN,73438
2011-12-14,SANCHEZ ENERGY CORP,SN,13139
1994-05-09,SNAP ON INC,SNA,60206
1995-12-14,SYNAPTIC PHARMACEUTICAL CORP,SNAP,82746
2017-03-02,SNAP INC,SNAP,16595
2004-05-13,SHANDA INTERACTIVE ENTMT LTD,SNDA,90193
2021-11-15,SONIDA SENIOR LIVING INC,SNDA,85419
2017-04-06,SCHNEIDER NATIONAL INC,SNDR,16648
1999-11-16,SMITH & NEPHEW PLC,SNN,87444
1994-03-02,SNOWRUNNER INC,SNOW,80366
1994-12-30,SLED DOGS CO,SNOW,80366
2000-03-21,SNOWBALL COM INC,SNOW,87815
2001-03-06,SNOWBALL COM INC NEW,SNOW,87815
2001-04-03,SNOWBALL COM INC,SNOW,87815
2014-01-31,INTRAWEST RESORTS HOLDINGS INC,SNOW,14393
2020-09-16,SNOWFLAKE INC,SNOW,19654
1999-02-01,SYNOVUS FINANCIAL CORP,SNV,20053
2003-11-25,SYNNEX CORP,SNX,89900
2021-11-03,TD SYNNEX CORP,SNX,89900
2002-01-02,SOUTHERN CO,SO,18411
1993-11-19,S O I INDUSTRIES INC,SOI,11934
1997-09-03,SOLUTIA INC,SOI,85266
2017-05-12,SOLARIS OILFIELD INFRSTR INC,SOI,16750
1995-02-24,SOLA INTERNATIONAL INC,SOL,81290
2008-01-29,RENESOLA LTD,SOL,92543
1995-03-08,SONOCO PRODUCTS CO,SON,71176
2021-04-01,SONY GROUP CORP,SONY,51131
2001-08-24,SOURCE CAPITAL INC,SOR,62068
1993-04-27,SUNDOWNER OFFSHORE SERVICES INC,SOS,76213
1995-03-07,STORAGE COMPUTER CORP,SOS,81309
2020-07-20,S O S LTD,SOS,16656
2010-03-18,SPECTRUM BRANDS INC,SPB,93295
2010-06-17,SPECTRUM BRANDS HOLDINGS INC,SPB,93295
2018-07-16,SPECTRUM BRANDS HOLDINGS INC NEW,SPB,38295
2019-10-28,VIRGIN GALACTIC HOLDINGS INC,SPCE,16964
2010-04-21,SPECIAL OPPORTUNITIES FD INC,SPE,79236
1992-05-29,S T I GROUP INC,SPG,75188
1993-12-14,SIMON PROPERTY GROUP INC,SPG,80100
1996-08-12,SIMON DEBARTOLO GROUP INC,SPG,80100
1998-09-25,SIMON PROPERTY GROUP INC NEW,SPG,80100
2016-04-28,S & P GLOBAL INC,SPGI,17478
1992-12-14,S P I HOLDING INC,SPH,78790
1996-02-29,SUBURBAN PROPANE PARTNERS LP,SPH,82860
2003-08-27,SPIRE CORP,SPIR,72232
2021-08-17,SPIRE GLOBAL INC,SPIR,20094
2012-04-10,STEEL PARTNERS HOLDINGS LP,SPLP,13366
1999-05-13,SHOPNET COM INC,SPNT,83933
2021-03-01,SIRIUSPOINT LTD,SPNT,14088
1995-09-22,PANAMSAT CORP,SPOT,82283
1997-05-19,PANAMSAT CORP NEW,SPOT,84836
2018-04-03,SPOTIFY TECHNOLOGY S A,SPOT,17782
2001-08-24,STERLING CAPITAL CORP,SPR,53946
2006-11-21,SPIRIT AEROSYSTEMS HOLDINGS INC,SPR,91594
2022-11-14,SPRUCE POWER HOLDING CORP,SPRU,18936
2015-09-28,S P X CORP,SPXC,55212
2022-08-15,S P X TECHNOLOGIES INC,SPXC,55212
2014-12-22,NUVEEN S P 500 DYNAMIC OVERWR FD,SPXX,90998
2015-11-19,SQUARE INC,SQ,15826
2021-12-10,BLOCK INC,SQ,15826
1993-09-21,SOCIEDAD QUIMICA & MINERA CHL SA,SQM,79663
1999-04-15,SOCIEDAD QUIMICA Y MINERA DE CHL,SQM,86808
2001-08-24,SOCIEDAD QUIMICA & MINERA CHL SA,SQM,79663
2002-01-02,SOCIEDAD QUIMICA Y MINERA DE CHL,SQM,86808
2004-06-10,SOCIEDAD QUIMICA & MINERA CHL SA,SQM,79663
2004-06-10,SOCIEDAD QUIMICA Y MINERA DE CHL,SQM,86808
2006-06-30,SOCIEDAD QUIMICA & MINERA CHL SA,SQM,79663
2006-07-06,SOCIEDAD QUIMICA Y MINERA DE CHL,SQM,86808
2017-12-26,SOCIEDAD QUIMICA & MINERA CHL SA,SQM,79663
2011-04-15,SEQUANS COMMUNICATIONS S A,SQNS,12680
2021-05-19,SQUARESPACE INC,SQSP,21121
1996-05-14,STANDARD REGISTER CO,SR,72494
2016-04-29,SPIRE INC,SR,12781
1994-01-27,SECURITY CONNECTICUT CORP,SRC,80189
2012-09-20,SPIRIT REALTY CAPITAL INC,SRC,13580
2013-07-18,SPIRIT REALTY CAPITAL INC NEW,SRC,14039
1993-09-09,SAHARA RESORTS,SRE,68567
1998-06-29,SEMPRA ENERGY,SRE,86136
2001-07-11,SURGICARE INC DEL,SRG,89067
2007-10-26,SEANERGY MARITIME CORP,SRG,92380
2015-07-06,SERITAGE GROWTH PROPERTIES,SRG,15584
1993-09-14,SERENPET INC,SRI,79649
1997-10-10,STONERIDGE INC,SRI,85440
1992-11-10,SCEPTRE RESOURCES LTD,SRL,67053
2019-06-04,SCULLY ROYALTY LTD,SRL,84820
1997-06-19,STARTEK INC,SRT,85077
2002-01-02,SERVICE CORP INTERNATIONAL,SRV,51625
2007-08-27,CUSHING M L P TOTAL RETURN FUND,SRV,92240
2018-02-20,CUSHING MLP & INFRA TOT RET FD,SRV,92240
1997-10-13,SIMPSON MANUFACTURING CO INC,SSD,80575
2003-04-09,SASOL LTD,SSL,68866
2011-12-01,SPDR SERIES TRUST,SST,13137
2022-01-28,SYSTEM1 INC,SST,19616
2012-10-11,SHUTTERSTOCK INC,SSTK,13625
2002-01-02,S P S TECHNOLOGIES INC,ST,27780
2010-03-11,SENSATA TECHNOLOGIES HOLDING N V,ST,93296
2018-03-28,SENSATA TECHNOLOGIES HOLDING PLC,ST,93296
2011-06-13,STAG INDUSTRIAL INC,STAG,12681
1994-01-05,STEWART INFORMATION SVCS CORP,STC,72980
1995-07-27,STET SOCIETA FINANZIARIA TEL SPA,STE,81781
1995-07-27,STET SOCIETA FINANZIARIA TEL SPA,STE,81782
1998-12-01,STERIS CORP,STE,77649
2015-11-03,STERIS PLC,STE,77649
2019-03-28,STERIS PLC NEW,STE,77649
1995-01-23,S A HOLDINGS INC,STEL,76017
1995-08-15,S A TELECOMMUNICATIONS INC,STEL,76017
2001-08-29,STELLENT INC,STEL,77512
2008-02-28,STELLARONE CORP,STEL,89292
2022-10-03,STELLAR BANCORP INC,STEL,17108
2000-05-25,STEMCELLS INC,STEM,77437
2021-04-29,STEM INC,STEM,19919
1992-03-02,STEWART FOODS INC,STEW,72988
2022-04-04,S R H TOTAL RETURN FUND INC,STEW,56653
1993-11-29,STATESMAN GROUP INC,STG,72769
1995-10-16,STORAGE PROPERTIES INC,STG,76480
2000-09-07,NETVALUE HOLDINGS,STG,88602
2000-09-28,STONEPATH GROUP INC,STG,88602
2018-03-23,SUNLANDS ONLINE EDUCATION GROUP,STG,17380
2019-04-04,SUNLANDS TECHNOLOGY GROUP,STG,17380
2001-03-01,STORAGE TECHNOLOGY CORP,STK,58464
2009-11-25,SELIGMAN PREMIUM TECH GROWTH FD,STK,93117
2010-09-27,COLUMBIA SELIG PREM TECH GR FD,STK,93117
2021-01-19,STELLANTIS NV,STLA,14987
1994-12-08,S G S THOMSON MICROELECTRONICS,STM,81132
1998-06-05,STMICROELECTRONICS NV,STM,81132
1996-09-06,STATION CASINOS INC,STN,79192
2008-07-31,STANTEC INC,STN,90850
2010-03-31,SCORPIO TANKERS INC,STNG,93299
2001-12-03,QUESTAR CORP,STR,27756
2022-06-06,SITIO ROYALTIES CORP,STR,16905
2022-12-29,SITIO ROYALTIES CORP NEW,STR,16905
1995-02-14,STATE STREET BOSTON CORP,STT,72726
1997-04-17,STATE STREET CORP,STT,72726
2021-07-16,STEVANATO GROUP S P A,STVN,21694
2009-08-12,STARWOOD PROPERTY TRUST INC,STWD,92999
1994-08-25,SIGNAL TECHNOLOGY CORP,STZ,79193
2000-09-20,CONSTELLATION BRANDS INC,STZ,64899
2000-09-20,CONSTELLATION BRANDS INC,STZ,69796
2002-01-02,CONSTELLATION BRANDS INC,STZ,64899
2002-01-02,CONSTELLATION BRANDS INC,STZ,69796
2004-06-10,CONSTELLATION BRANDS INC,STZ,64899
2004-06-10,CONSTELLATION BRANDS INC,STZ,69796
